Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Family Disadvantage and the Gender Gap in Behavioral and Educational Outcomes,"VOL. 11, NO. 3, JULY 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Boys born to disadvantaged families have higher rates of disciplinary problems, lower achievement scores, and fewer high school completions than girls from comparable backgrounds. Using birth certificates matched to schooling records for Florida children born 1992–2002, we find that family disadvantage disproportionately impedes the pre-market development of boys. The differential effect of family disadvantage on boys is robust to specifications within schools and neighborhoods as well as across siblings within families. Evidence supports that this is the effect of the postnatal environment; family disadvantage is unrelated to the gender gap in neonatal health. We conclude that the gender gap among black children is larger than among white children in substantial part because black children are raised in more disadvantaged families.",https://www.aeaweb.org/articles?id=10.1257/app.20170571,David Autor,David Figlio,Krzysztof Karbownik,Jeffrey Roth,Melanie Wasserman,,,,,,,,,,,,,,,,D91,I24,I32,J13,J15,J16,,,,,,,,,,,,,,
The Causes and Consequences of Test Score Manipulation: Evidence from the New York Regents Examinations,"VOL. 11, NO. 3, JULY 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We show that the design and decentralized scoring of New York's high school exit exams—the Regents Examinations—led to systematic manipulation of test scores just below important proficiency cutoffs. Exploiting a series of reforms that eliminated score manipulation, we find heterogeneous effects of test score manipulation on academic outcomes. While inflating a score increases the probability of a student graduating from high school by about 17 percentage points, the probability of taking advanced coursework declines by roughly 10 percentage points. We argue that these results are consistent with test score manipulation helping less advanced students on the margin of dropping out but hurting more advanced students that are not pushed to gain a solid foundation in the introductory material.",https://www.aeaweb.org/articles?id=10.1257/app.20170520,Thomas S. Dee,Will Dobbie,Brian A. Jacob,Jonah Rockoff,,,,,,,,,,,,,,,,,H75,I21,I28,,,,,,,,,,,,,,,,,
Socializing at Work: Evidence from a Field Experiment with Manufacturing Workers,"VOL. 11, NO. 3, JULY 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Through a field experiment at a seafood-processing plant, I examine how working alongside friends affects employee productivity and how this effect is heterogeneous with respect to an employee's personality. This paper presents two main findings. First, worker productivity declines when a friend is close enough to socialize with. Second, workers who are higher on the conscientiousness scale show smaller productivity declines when working alongside a friend. Estimates suggest that a median worker is willing to pay 4.5 percent of her wage to work next to friends.",https://www.aeaweb.org/articles?id=10.1257/app.20160650,Sangyoon Park,,,,,,,,,,,,,,,,,,,,C93,J24,J28,J31,L66,O15,P23,,,,,,,,,,,,,
Adverse Selection in ACA Exchange Markets: Evidence from Colorado,"VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This study tests for adverse selection in the Affordable Care Act (ACA) health insurance exchanges established in 2014 and quantifies the welfare consequences. Using a new statewide dataset of medical claims from Colorado, I use plausibly exogenous premium variation generated by geographic discontinuities to test for selection. Specifically, each $1 increase in monthly premiums causes a $0.85–0.95 increase in annual medical expenditures of the insured population in 2014, with attenuated effects in 2015. These estimates are consistent with the prevalence of chronic conditions and difference-in-differences estimates. The results offer the first quasi-experimental evidence of adverse selection in the ACA markets.",https://www.aeaweb.org/articles?id=10.1257/app.20170117,Matthew Panhans,,,,,,,,,,,,,,,,,,,,D82,G22,H51,H75,I13,I18,,,,,,,,,,,,,,
Externalities and Taxation of Supplemental Insurance: A Study of Medicare and Medigap,"VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Most health insurance uses cost-sharing to reduce excess utilization. Supplemental insurance can blunt the impact of this cost-sharing, increasing utilization and exerting a negative externality on the primary insurer. This paper estimates the effect of private Medigap supplemental insurance on public Medicare spending using Medigap premium discontinuities in local medical markets that span state boundaries. Using administrative data on the universe of Medicare beneficiaries, we estimate that Medigap increases an individual's Medicare spending by 22.2 percent. We calculate that a 15 percent tax on Medigap premiums generates savings of $12.9 billion annually with a standard error of $4.9 billion.",https://www.aeaweb.org/articles?id=10.1257/app.20160350,Marika Cabral,Neale Mahone,,,,,,,,,,,,,,,,,,,G22,H24,H51,I13,J14,,,,,,,,,,,,,,,
Changes in Workplace Heterogeneity and How They Widen the Gender Wage Gap,"VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Using linked employer-employee data for West Germany, I investigate the role of growing wage differentials between firms in the slowdown of gender wage convergence since the 1990s. The results show that two factors are at play: first, high-wage firms experience higher wage growth and employ disproportionately more men, and second, male firm premiums grow faster than female premiums in the same firms. These developments were catalyzed by a decline of union coverage, coupled with more firm-specific wage setting in collective bargaining agreements. Taken together, these conditions prevented the gender gap from narrowing by approximately 15 percent between the 1990s and 2000s.",https://www.aeaweb.org/articles?id=10.1257/app.20160664,Benjamin Bruns,,,,,,,,,,,,,,,,,,,,J16,J31,J51,J71,,,,,,,,,,,,,,,,
"Soft Commitments, Reminders, and Academic Performance","VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We provide first evidence that a soft commitment device enhances progress in education and, more generally, improves the completion of complex tasks—such as passing exams. In our field experiment, students can sign a nonbinding agreement and commit to staying on track for graduation. We find that those who were offered the soft commitment device are more likely to sign up for, take part in, and pass exams. A pure reminder treatment does not change behavior, which suggests that the effects are not driven by increased salience. We also show that procrastinators benefit most from the commitment device.",https://www.aeaweb.org/articles?id=10.1257/app.20170288,Oliver Himmler,Robert Jäckle,Philipp Weinschenk,,,,,,,,,,,,,,,,,,C93,D12,D91,I23,,,,,,,,,,,,,,,,
Was the First Public Health Campaign Successful?,"VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"The US tuberculosis (TB) movement pioneered many of the strategies of modern public health campaigns. Using newly transcribed mortality data at the municipal level for the period 1900–1917, we explore the effectiveness of public health measures championed by the TB movement, including the establishment of sanatoriums and open-air camps, prohibitions on public spitting and common cups, and requirements that local health officials be notified about TB cases. Our results suggest that these and other anti-TB measures can explain, at most, only a small portion of the overall decline in pulmonary TB mortality observed during the period under study.",https://www.aeaweb.org/articles?id=10.1257/app.20170411,D. Mark Anderson,Kerwin Kofi Charles,Claudio Las Heras Olivares,Daniel I. Rees,,,,,,,,,,,,,,,,,H51,I12,I18,N31,N32,,,,,,,,,,,,,,,
"Using Linked Survey and Administrative Data to Better Measure Income: Implications for Poverty, Program Effectiveness, and Holes in the Safety Net","VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We examine the consequences of survey underreporting of transfer programs for prototypical analyses of low-income populations. We link administrative data for four transfer programs to the CPS to correct its severe understatement of transfer dollars received. Using survey data sharply understates the income of poor households, distorts our understanding of program targeting, and greatly understates the effects of anti-poverty programs. Using the combined data, the poverty-reducing effect of all programs together is nearly doubled. The effect of housing assistance is tripled. Correcting survey error often reduces the share of single mothers falling through the safety net by one-half or more.",https://www.aeaweb.org/articles?id=10.1257/app.20170478,Bruce D. Meyer,Nikolas Mittag,,,,,,,,,,,,,,,,,,,C83,I32,I38,,,,,,,,,,,,,,,,,
Property Rights and Gender Bias: Evidence from Land Reform in West Bengal,"VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We examine intra-household gender-differentiated effects of property rights securitisation following West Bengal's tenancy registration program, using two independently gathered datasets. In both samples, higher program implementation increased male child survival rates in families without a firstborn son, but not in those that already have a firstborn male child. We argue this reflects intensified son preference as land rights improve, ostensibly to ensure a male heir to inherit land. Consistent with this, girls with firstborn brothers also experience increased survival, but not girls with firstborn sisters. The gender bias manifests both in infant mortality rates and the sex ratio at birth.",https://www.aeaweb.org/articles?id=10.1257/app.20160262,Sonia Bhalotra,Abhishek Chakravarty,Dilip Mookherjee,Francisco J. Pino,,,,,,,,,,,,,,,,,D13,I12,J16,O15,O17,P14,Q15,,,,,,,,,,,,,
"Temperature and Decisions: Evidence from 207,000 Court Cases","VOL. 11, NO. 2, APRIL 2019",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We analyze the impact of outdoor temperature on high-stakes decisions (immigration adjudications) made by professional decision-makers (US immigration judges). In our preferred specification, which includes spatial, temporal, and judge fixed effects, and controls for various potential confounders, a 10°F degree increase in case-day temperature reduces decisions favorable to the applicant by 6.55 percent. This is despite judgements being made indoors, ""protected"" by climate control. Results are consistent with established links from temperature to mood and risk appetite and have important implications for evaluating the influence of climate on ""cognitive output.""",https://www.aeaweb.org/articles?id=10.1257/app.20170223,Anthony Heyes,Soodeh Saberian,,,,,,,,,,,,,,,,,,,K37,K41,Q54,,,,,,,,,,,,,,,,,
