Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
"Credit Spreads, Financial Crises, and Macroprudential Policy","VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Credit spreads display occasional spikes and are more strongly countercyclical in times of elevated financial stress. Financial crises are extreme cases of this nonlinear behavior, featuring skyrocketing credit spreads, sharp losses in bank equity, and deep recessions. We develop and estimate a macroeconomic model with a banking sector in which banks' leverage constraints are occasionally binding and equity issuance is endogenous. The model captures the nonlinearities in the data and produces quantitatively realistic crises. Banks' precautionary equity issuance makes crises infrequent but does not prevent them altogether. A macroprudential policy inducing banks to issue more equity has considerable welfare benefits.",https://www.aeaweb.org/articles?id=10.1257/mac.20180059,Ozge Akinci,Albert Queralto,,,,,,,,,,,,,,,,,,,E13,E32,E44,G01,G21,G28,,,,,,,,,,,,,,
How Sticky Wages in Existing Jobs Can Affect Hiring,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We consider a matching model of employment with flexible wages for new hires but sticky wages within matches. Unlike most models of sticky wages, we allow effort to respond if wages are too high or too low. In the Mortensen-Pissarides model, employment is not affected by wage stickiness in existing matches. But it is in our model. If wages of matched workers are stuck too high, firms require more effort, lowering the value of additional labor and reducing hiring. We find that effort's response can greatly increase wage inertia.",https://www.aeaweb.org/articles?id=10.1257/mac.20190338,Mark Bils,Yongsung Chang,Sun-Bin Kim,,,,,,,,,,,,,,,,,,E24,J23,J31,J41,M51,,,,,,,,,,,,,,,
On the Macroeconomic Consequences of Over-Optimism,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Analyzing International Monetary Fund (IMF) data, we find that overly optimistic growth expectations for a country induce economic contractions a few years later. To isolate the causal effect, we take an instrumental variable approach—exploiting randomness in the country allocation of IMF mission chiefs. We first document that IMF mission chiefs differ in their individual degrees of forecast optimism, yielding quasi-experimental variation in the degree of forecast optimism at the country level. The mechanism appears to run through excessive accumulation of debt (public and private). Our findings illustrate the potency of unjustified optimism and underline the importance of basing economic forecasts upon realistic medium-term prospects.",https://www.aeaweb.org/articles?id=10.1257/mac.20190332,Paul Beaudry,Tim Willems,,,,,,,,,,,,,,,,,,,C53,E23,E27,E32,F33,H63,,,,,,,,,,,,,,
Capital Controls for Crisis Management Policy in a Global Economy,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Capital controls may be justified as a policy to combat a financial crisis. But for large economies, capital controls may have substantial spillovers to the rest of the world. We investigate the case for capital controls in a large open economy, when domestic financial constraints may bind during a crisis. When the crisis country is indebted, it must trade off the desire to tax inflows to improve the terms of trade and tax outflows to ease financial constraints. This trade-off renders noncooperative use of capital controls ineffective as crisis management policy. Effective use of capital controls for crisis management requires international cooperation.",https://www.aeaweb.org/articles?id=10.1257/mac.20200073,J. Scott Davis,Michael B. Devereux,,,,,,,,,,,,,,,,,,,F23,F38,F41,G01,H21,H25,,,,,,,,,,,,,,
Collateral Shocks,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We estimate a macroeconomic model on US data where banks lend to households and businesses and simultaneously adjust lending requirements on the two types of loans. We find that the collateral shock, a change in the ability of the financial sector to redeploy collateral, is the most important force driving the business cycle. Hit by this unique disturbance, our model quantitatively replicates the joint dynamics of output, consumption, investment, employment, and both household and business credit quantities and spreads. The estimated collateral shock generates accurate movements in lending standards and tracks measures of market sentiment.",https://www.aeaweb.org/articles?id=10.1257/mac.20190223,Yvan Becard,David Gauthier,,,,,,,,,,,,,,,,,,,E21,E23,E24,E32,E44,G21,,,,,,,,,,,,,,
"Knowledge Diffusion, Trade, and Innovation across Countries and Sectors","VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper provides a unified framework for quantifying the cross-country and cross-sector interactions among trade, innovation, and knowledge diffusion. This framework is used to study the effect of trade liberalization in an endogenous growth model in which comparative advantage and the stock of knowledge are determined by innovation and diffusion. The model is calibrated to match observed cross-country and cross-sector heterogeneity in production, innovation efficiency, and knowledge spillovers. The counterfactual analysis shows that a reduction in trade costs induces a reallocation of R&D and comparative advantage across sectors. Heterogeneous knowledge diffusion amplifies the specialization effects of trade-induced R&D reallocation, becoming an important source of welfare.",https://www.aeaweb.org/articles?id=10.1257/mac.20200084,Jie Cai,Nan Li,Ana Maria Santacreu,,,,,,,,,,,,,,,,,,F12,F14,O33,O34,O41,,,,,,,,,,,,,,,
The Rise and Fall of India's Relative Investment Price: A Tale of Policy Error and Reform,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"India's relative price of investment rose 44 percent from 1981 to 1991 and fell 26 percent from 1991 to 2006. We build a simple DGE model, calibrated to Indian data, in order to explore the impact of capital import substitution policies and their reform post-1991 in accounting for this rise and fall. Our model delivers a 23 percent rise before reform and a 31 percent fall thereafter. GDP per effective labor was 3 percent lower in 1991 compared to 1981 due to import restrictions on capital goods. Their removal, and a 71 percentage point reduction in tariff rates, raised GDP per effective labor permanently by 20 percent.",https://www.aeaweb.org/articles?id=10.1257/mac.20180411,Alok Johri,Md Mahbubur Rahman,,,,,,,,,,,,,,,,,,,E22,E23,F13,O11,O16,O19,,,,,,,,,,,,,,
"The Rise of the Machines: Automation, Horizontal Innovation, and Income Inequality","VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We build an endogenous growth model with automation (the replacement of low-skill workers with machines) and horizontal innovation (the creation of new products). Over time, the share of automation innovations endogenously increases through an increase in low-skill wages, leading to an increase in the skill premium and a decline in the labor share. We calibrate the model to the US economy and show that it quantitatively replicates the paths of the skill premium, the labor share, and labor productivity. Our model offers a new perspective on recent trends in the income distribution by showing that they can be explained endogenously.",https://www.aeaweb.org/articles?id=10.1257/mac.20160164,David Hémous,Morten Olsen,,,,,,,,,,,,,,,,,,,D31,E25,J24,J31,O33,O41,,,,,,,,,,,,,,
"Slow Debt, Deep Recessions","VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Business credit lags GDP growth by about one year. This contributes to high leverage during recessions and slow deleveraging. We show that a model in which firms use risky long-term debt replicates this slow adjustment of firm debt. In the model, slow-moving debt has important effects for real activity. High levels of firm debt issued during expansions are only gradually reduced during recessions. This generates an adverse feedback loop between high default rates and low investment and thereby amplifies the downturn. Sluggish deleveraging slows down the recovery.",https://www.aeaweb.org/articles?id=10.1257/mac.20190306,Joachim Jungherr,Immo Schott,,,,,,,,,,,,,,,,,,,E23,E32,E44,G31,G32,,,,,,,,,,,,,,,
Declining Worker Turnover: The Role of Short-Duration Employment Spells,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Using the Quarterly Workforce Indicators database, we document that a significant amount of the decline in labor market turnover during the last two decades is accounted for by the decline in employment spells that last just one or two quarters. This phenomenon is pervasive: short-term employment spells have declined across industries, firm size categories, demographic groups, and geographic regions. Using a search-and-matching model in the Diamond-Mortensen-Pissarides tradition that incorporates noisy signals about the quality of a worker-firm match, we argue that improved screening by workers and firms can account for much of the decline in short-lived employment spells.",https://www.aeaweb.org/articles?id=10.1257/mac.20190230,Michael J. Pries,Richard Rogerson,,,,,,,,,,,,,,,,,,,E24,J23,J41,J63,M51,,,,,,,,,,,,,,,
The Cyclical Behavior of Unemployment and Wages under Information Frictions,"VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"I propose a new mechanism for sluggish wages based on workers' noisy information about the state of the economy. Wages do not respond immediately to a positive aggregate shock because workers do not (yet) have enough information to demand higher wages. The model is robust to two major criticisms of existing theories of sluggish wages and volatile unemployment, namely, that wages are flexible for new hires and the flow opportunity cost of employment (FOCE) is pro-cyclicality. The model generates volatility in the labor market as well as wage and FOCE elasticities with respect to productivity, consistent with the data.",https://www.aeaweb.org/articles?id=10.1257/mac.20180404,Camilo Morales-Jiménez,,,,,,,,,,,,,,,,,,,,E24,E32,J24,J31,J63,,,,,,,,,,,,,,,
"Endogenous Separations, Wage Rigidities, and Unemployment Volatility","VOL. 14, NO. 1, JANUARY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show that in microdata, as well as in a search and matching model with flexible wages for new hires, wage rigidities of incumbent workers have substantial effects on separations and unemployment volatility. Allowing for an empirically relevant degree of wage rigidities for incumbent workers drives unemployment volatility as well as the volatility of vacancies and tightness to that in the data. Thus, the degree of wage rigidity for newly hired workers is not a sufficient statistic for determining the effect of wage rigidities on macroeconomic outcomes. This finding affects the interpretation of a large empirical literature on wage rigidities.",https://www.aeaweb.org/articles?id=10.1257/mac.20180314,Mikael Carlsson,Andreas Westermark,,,,,,,,,,,,,,,,,,,E24,J23,J31,J41,J63,,,,,,,,,,,,,,,
